"","No.","일자","일","사용량..kWh.","최대수요..kW.","사용량요금..원.","무효전력..kVarh....지상","무효전력..kVarh....진상","역률......지상","dayOfTheWeek","isHoliday","dateName","season"
"1",1,201509,1,33460.92,1926.72,2071493,9068.04,0,96.39,"화","N",NA,"fall"
"2",2,201509,2,31753.08,1818.72,1963191,8457.84,0,96.46,"수","N",NA,"fall"
"3",3,201509,3,32092.56,1872,1995260,8572.68,0,96.45,"목","N",NA,"fall"
"4",4,201509,4,30417.84,1745.28,1878128,8159.04,0,96.34,"금","N",NA,"fall"
"5",5,201509,5,26595,1432.8,1453461,7027.56,0,96.51,"토","N",NA,"fall"
"6",6,201509,6,22194.72,1137.6,1005421,5465.52,0,96.88,"일","N",NA,"fall"
"7",7,201509,7,27756.72,1582.56,1711497,7216.92,0,96.49,"월","N",NA,"fall"
"8",8,201509,8,27299.88,1517.76,1679637,6606.36,0,97.06,"화","N",NA,"fall"
"9",9,201509,9,27027.36,1509.12,1664385,6745.32,0,96.75,"수","N",NA,"fall"
"10",10,201509,10,28063.8,1542.24,1728947,6980.76,0,96.84,"목","N",NA,"fall"
"11",11,201509,11,27097.56,1476,1662615,6667.56,0,97.02,"금","N",NA,"fall"
"12",12,201509,12,22989.24,1226.88,1257943,5422.68,0,97.06,"토","N",NA,"fall"
"13",13,201509,13,20916.72,1061.28,947527,4986.72,0,96.96,"일","N",NA,"fall"
"14",14,201509,14,26920.8,1499.04,1652757,6713.64,0,96.85,"월","N",NA,"fall"
"15",15,201509,15,27069.84,1506.24,1660640,6609.96,0,97,"화","N",NA,"fall"
"16",16,201509,16,25453.44,1405.44,1558488,6017.4,0,97.19,"수","N",NA,"fall"
"17",17,201509,17,26014.68,1415.52,1591899,6319.08,0,97.01,"목","N",NA,"fall"
"18",18,201509,18,24813,1311.84,1514739,5927.76,0,97.15,"금","N",NA,"fall"
"19",19,201509,19,23718.6,1224,1299215,6090.48,0,96.56,"토","N",NA,"fall"
"20",20,201509,20,21709.08,1117.44,983421,5223.24,0,96.85,"일","N",NA,"fall"
"21",21,201509,21,26507.88,1424.16,1620176,6527.88,0,96.84,"월","N",NA,"fall"
"22",22,201509,22,27360.72,1566.72,1685441,6629.04,0,97,"화","N",NA,"fall"
"23",23,201509,23,25953.12,1389.6,1581214,6171.84,0,97.19,"수","N",NA,"fall"
"24",24,201509,24,25389,1395.36,1555590,5711.04,0,97.49,"목","N",NA,"fall"
"25",25,201509,25,23225.76,1280.16,1417863,5086.08,0,97.37,"금","N",NA,"fall"
"26",26,201509,26,16565.04,776.16,750396,3356.64,0,97.79,"토","N",NA,"fall"
"27",27,201509,27,15639.48,747.36,708468,3127.68,0,97.78,"일","N",NA,"fall"
"28",28,201509,28,14819.04,770.4,671303,2412.36,0,98.81,"월","N",NA,"fall"
"29",29,201509,29,16308.36,941.76,738769,2825.64,0,97.94,"화","N",NA,"fall"
"30",30,201509,30,22029.48,1232.64,1331126,4409.28,0,98,"수","N",NA,"fall"
"31",31,201510,1,22311.72,1188,1360121,4312.08,0,98.19,"목","N",NA,"fall"
"32",32,201510,2,22111.56,1193.76,1347921,4109.76,0,98.22,"금","N",NA,"fall"
"33",33,201510,3,19391.04,986.4,878414,3704.04,0,98.04,"토","N",NA,"fall"
"34",34,201510,4,18325.8,954.72,830159,3495.24,0,98.05,"일","N",NA,"fall"
"35",35,201510,5,21932.28,1150.56,1333789,4149.72,0,98.12,"월","N",NA,"fall"
"36",36,201510,6,21863.52,1156.32,1326092,3990.6,0,98.3,"화","N",NA,"fall"
"37",37,201510,7,22350.24,1175.04,1359760,4028.4,0,98.4,"수","N",NA,"fall"
"38",38,201510,8,22370.04,1164.96,1356475,4111.2,0,98.24,"목","N",NA,"fall"
"39",39,201510,9,19681.92,956.16,891591,3621.6,0,98.21,"금","N",NA,"fall"
"40",40,201510,10,18330.84,960.48,993154,3090.24,0,98.58,"토","N",NA,"fall"
"41",41,201510,11,17858.52,947.52,808991,3043.08,0,98.5,"일","N",NA,"fall"
"42",42,201510,12,20264.4,1127.52,1248535,3197.16,0,98.8,"월","N",NA,"fall"
"43",43,201510,13,19196.64,1130.4,1173951,2912.04,0,98.78,"화","N",NA,"fall"
"44",44,201510,14,21651.12,1153.44,1318863,3236.76,0,98.8,"수","N",NA,"fall"
"45",45,201510,15,21200.76,1085.76,1279054,3399.84,0,98.64,"목","N",NA,"fall"
"46",46,201510,16,20738.88,1036.8,1255110,3363.84,0,98.57,"금","N",NA,"fall"
"47",47,201510,17,18883.08,982.08,1026636,3176.64,0,98.46,"토","N",NA,"fall"
"48",48,201510,18,18270,979.2,827631,3056.4,0,98.47,"일","N",NA,"fall"
"49",49,201510,19,21425.76,1088.64,1298162,3461.04,0,98.64,"월","N",NA,"fall"
"50",50,201510,20,21049.92,1052.64,1274628,3380.76,0,98.58,"화","N",NA,"fall"
"51",51,201510,21,21104.64,1052.64,1275494,3436.92,0,98.62,"수","N",NA,"fall"
"52",52,201510,22,22191.84,1152,1340448,3765.6,0,98.51,"목","N",NA,"fall"
"53",53,201510,23,21660.48,1126.08,1307851,3430.44,0,98.83,"금","N",NA,"fall"
"54",54,201510,24,19402.2,1081.44,1055689,3044.16,0,98.81,"토","N",NA,"fall"
"55",55,201510,25,17734.68,936,803381,2828.16,0,98.61,"일","N",NA,"fall"
"56",56,201510,26,21213.36,1104.48,1276400,3481.2,0,98.67,"월","N",NA,"fall"
"57",57,201510,27,20922.12,1111.68,1252837,3202.56,0,98.89,"화","N",NA,"fall"
"58",58,201510,28,20733.48,1097.28,1243715,3003.84,0,99,"수","N",NA,"fall"
"59",59,201510,29,22511.16,1198.08,1347965,3535.92,0,98.8,"목","N",NA,"fall"
"60",60,201510,30,22591.08,1180.8,1357756,3489.48,0,98.78,"금","N",NA,"fall"
"61",61,201510,31,19159.56,1046.88,1035465,2942.28,0,98.77,"토","N",NA,"fall"
"62",62,201511,1,19327.68,983.52,952855,2961,0,98.81,"일","N",NA,"fall"
"63",63,201511,2,23105.52,1267.2,1978460,3638.52,0,98.8,"월","N",NA,"fall"
"64",64,201511,3,22807.08,1213.92,1945836,3462.48,0,98.97,"화","N",NA,"fall"
"65",65,201511,4,22424.76,1154.88,1908479,3449.16,0,98.89,"수","N",NA,"fall"
"66",66,201511,5,22134.24,1160.64,1883359,3400.56,0,98.82,"목","N",NA,"fall"
"67",67,201511,6,21764.88,1159.2,1854105,3382.56,0,98.82,"금","N",NA,"fall"
"68",68,201511,7,19224.36,957.6,1408518,3015.72,0,98.75,"토","N",NA,"fall"
"69",69,201511,8,18991.44,1052.64,936278,3060.72,0,98.59,"일","N",NA,"fall"
"70",70,201511,9,23242.68,1261.44,1998675,3731.76,0,98.83,"월","N",NA,"fall"
"71",71,201511,10,23452.56,1283.04,2006539,3789.72,0,98.73,"화","N",NA,"fall"
"72",72,201511,11,22809.6,1199.52,1929436,3399.48,0,98.98,"수","N",NA,"fall"
"73",73,201511,12,22005.36,1175.04,1864532,3325.68,0,98.89,"목","N",NA,"fall"
"74",74,201511,13,22464,1176.48,1922864,3464.28,0,98.84,"금","N",NA,"fall"
"75",75,201511,14,20038.32,1091.52,1461756,3091.68,0,98.84,"토","N",NA,"fall"
"76",76,201511,15,19614.96,1218.24,967018,3026.52,0,98.73,"일","N",NA,"fall"
"77",77,201511,16,22874.04,1267.2,1961147,3626.64,0,98.72,"월","N",NA,"fall"
"78",78,201511,17,22178.16,1186.56,1899537,3488.04,0,98.74,"화","N",NA,"fall"
"79",79,201511,18,23106.24,1198.08,1981963,3660.84,0,98.81,"수","N",NA,"fall"
"80",80,201511,19,23902.92,1265.76,2041676,4164.12,0,98.46,"목","N",NA,"fall"
"81",81,201511,20,23676.48,1248.48,2019471,3882.24,0,98.8,"금","N",NA,"fall"
"82",82,201511,21,20815.2,1123.2,1534504,2952.72,0,99.06,"토","N",NA,"fall"
"83",83,201511,22,19842.12,1190.88,978217,3378.24,0,98.45,"일","N",NA,"fall"
"84",84,201511,23,24818.76,1313.28,2127358,4415.4,0,98.35,"월","N",NA,"fall"
"85",85,201511,24,25373.52,1329.12,2170697,4569.12,0,98.41,"화","N",NA,"fall"
"86",86,201511,25,26408.16,1389.6,2268206,4871.88,0,98.27,"수","N",NA,"fall"
"87",87,201511,26,28641.6,1510.56,2470035,5776.2,0,98.05,"목","N",NA,"fall"
"88",88,201511,27,29855.88,1499.04,2541692,6135.48,0,98.1,"금","N",NA,"fall"
"89",89,201511,28,24775.92,1257.12,1806974,4890.24,0,98.24,"토","N",NA,"fall"
"90",90,201511,29,22591.8,1152,1113776,3961.8,0,98.44,"일","N",NA,"fall"
"91",91,201511,30,27571.68,1429.92,2366168,5168.52,0,98.29,"월","N",NA,"fall"
"92",92,201512,1,27441.36,1396.8,2340387,5112,0,98.36,"화","N",NA,"winter"
"93",93,201512,2,27694.8,1552.32,2374235,4963.32,0,98.43,"수","N",NA,"winter"
"94",94,201512,3,29169,1609.92,2526036,5452.56,0,98.28,"목","N",NA,"winter"
"95",95,201512,4,30341.16,1584,2572645,6062.76,0,98.13,"금","N",NA,"winter"
"96",96,201512,5,26026.56,1435.68,1915017,5160.96,0,98.04,"토","N",NA,"winter"
"97",97,201512,6,25164,1332,1240585,4779.36,0,98.16,"일","N",NA,"winter"
"98",98,201512,7,28685.88,1568.16,2434946,5344.92,0,98.34,"월","N",NA,"winter"
"99",99,201512,8,28257.48,1632.96,2403429,5214.6,0,98.29,"화","N",NA,"winter"
"100",100,201512,9,27629.28,1543.68,2351834,5036.4,0,98.39,"수","N",NA,"winter"
"101",101,201512,10,27038.16,1588.32,2333839,4943.16,0,98.28,"목","N",NA,"winter"
"102",102,201512,11,26974.8,1441.44,2310778,4801.68,0,98.38,"금","N",NA,"winter"
"103",103,201512,12,24000.12,1378.08,1753175,4334.76,0,98.43,"토","N",NA,"winter"
"104",104,201512,13,22137.48,1307.52,1091378,3769.2,0,98.56,"일","N",NA,"winter"
"105",105,201512,14,27501.48,1566.72,2355204,4946.4,0,98.34,"월","N",NA,"winter"
"106",106,201512,15,28182.6,1556.64,2428178,5362.92,0,98.28,"화","N",NA,"winter"
"107",107,201512,16,30100.32,1674.72,2590436,6136.56,0,97.91,"수","N",NA,"winter"
"108",108,201512,17,31942.44,1753.92,2698450,6755.04,0,97.9,"목","N",NA,"winter"
"109",109,201512,18,31857.12,1756.8,2711061,6428.16,0,98.09,"금","N",NA,"winter"
"110",110,201512,19,26180.28,1405.44,1905435,5042.52,0,98.42,"토","N",NA,"winter"
"111",111,201512,20,23815.08,1321.92,1174083,4394.16,0,98.46,"일","N",NA,"winter"
"112",112,201512,21,27820.8,1693.44,2394280,4934.88,0,98.52,"월","N",NA,"winter"
"113",113,201512,22,27228.6,1487.52,2328540,5055.84,0,98.32,"화","N",NA,"winter"
"114",114,201512,23,26096.04,1491.84,2251063,4498.56,0,98.49,"수","N",NA,"winter"
"115",115,201512,24,25289.28,1435.68,2162902,4569.84,0,98.42,"목","N",NA,"winter"
"116",116,201512,25,20971.08,1157.76,1033874,3464.64,0,98.84,"금","N",NA,"winter"
"117",117,201512,26,23109.12,1239.84,1699724,4138.2,0,98.47,"토","N",NA,"winter"
"118",118,201512,27,23675.04,1336.32,1167179,4590,0,98.32,"일","N",NA,"winter"
"119",119,201512,28,30318.12,1628.64,2585777,5974.56,0,98.35,"월","N",NA,"winter"
"120",120,201512,29,29763.72,1602.72,2513704,5732.64,0,98.39,"화","N",NA,"winter"
"121",121,201512,30,28700.28,1573.92,2435066,5324.04,0,98.42,"수","N",NA,"winter"
"122",122,201512,31,26494.56,1447.2,2244711,4689,0.36,98.47,"목","N",NA,"winter"
"123",123,201601,1,21212.64,1123.2,1045783,3556.08,0,98.8,"금","N",NA,"winter"
"124",124,201601,2,21534.12,1221.12,1578724,3402.36,0,98.89,"토","N",NA,"winter"
"125",125,201601,3,20713.32,1255.68,1021167,3144.6,0,98.92,"일","N",NA,"winter"
"126",126,201601,4,26772.12,1529.28,2293879,4642.56,0,98.56,"월","N",NA,"winter"
"127",127,201601,5,28790.28,1571.04,2470092,5354.64,0,98.45,"화","N",NA,"winter"
"128",128,201601,6,29169.72,1594.08,2490670,5321.16,0,98.55,"수","N",NA,"winter"
"129",129,201601,7,29188.44,1553.76,2479749,5583.96,0,98.42,"목","N",NA,"winter"
"130",130,201601,8,28722.6,1575.36,2434877,5483.52,0,98.44,"금","N",NA,"winter"
"131",131,201601,9,24560.64,1239.84,1783589,4375.44,0,98.71,"토","N",NA,"winter"
"132",132,201601,10,22884.84,1234.08,1128223,3910.32,0,98.63,"일","N",NA,"winter"
"133",133,201601,11,30231.36,1588.32,2580187,5664.6,0,98.49,"월","N",NA,"winter"
"134",134,201601,12,30304.44,1588.32,2577313,5773.68,0,98.46,"화","N",NA,"winter"
"135",135,201601,13,31267.44,1748.16,2652201,6207.12,0,98.35,"수","N",NA,"winter"
"136",136,201601,14,30758.04,1756.8,2587080,5847.84,0,98.52,"목","N",NA,"winter"
"137",137,201601,15,30008.52,1758.24,2540078,5625,0,98.47,"금","N",NA,"winter"
"138",138,201601,16,24937.92,1316.16,1815638,4302.72,0,98.79,"토","N",NA,"winter"
"139",139,201601,17,22727.16,1284.48,1120449,3553.2,0,98.9,"일","N",NA,"winter"
"140",140,201601,18,30644.64,1709.28,2644049,5373,0,98.6,"월","N",NA,"winter"
"141",141,201601,19,32366.52,1696.32,2737483,6323.76,0,98.38,"화","N",NA,"winter"
"142",142,201601,20,31067.28,1674.72,2625247,5695.92,0,98.59,"수","N",NA,"winter"
"143",143,201601,21,30971.52,1704.96,2636414,5729.4,0,98.56,"목","N",NA,"winter"
"144",144,201601,22,30896.64,1726.56,2620098,5667.48,0,98.61,"금","N",NA,"winter"
"145",145,201601,23,27576.72,1385.28,2025167,5261.76,0,98.35,"토","N",NA,"winter"
"146",146,201601,24,29520,1542.24,1455336,6448.32,0,97.71,"일","N",NA,"winter"
"147",147,201601,25,32845.68,1759.68,2792555,6329.16,0,98.39,"월","N",NA,"winter"
"148",148,201601,26,31482,1671.84,2670253,5893.92,0,98.55,"화","N",NA,"winter"
"149",149,201601,27,30825,1641.6,2606498,5631.84,0,98.48,"수","N",NA,"winter"
"150",150,201601,28,30031.2,1572.48,2530466,5369.04,0,98.62,"목","N",NA,"winter"
"151",151,201601,29,28621.44,1604.16,2438213,4997.88,0,98.53,"금","N",NA,"winter"
"152",152,201601,30,24688.8,1355.04,1803822,3992.76,0,98.77,"토","N",NA,"winter"
"153",153,201601,31,24968.52,1337.76,1230948,4501.44,0,98.51,"일","N",NA,"winter"
"154",154,201602,1,30154.32,1611.36,2560863,5659.2,0,98.5,"월","N",NA,"winter"
"155",155,201602,2,29989.44,1527.84,2547408,5499.36,0,98.53,"화","N",NA,"winter"
"156",156,201602,3,30031.2,1520.64,2539274,5451.84,0,98.6,"수","N",NA,"winter"
"157",157,201602,4,29419.92,1627.2,2494524,5174.64,0,98.62,"목","N",NA,"winter"
"158",158,201602,5,28148.76,1506.24,2373495,5028.48,0,98.63,"금","N",NA,"winter"
"159",159,201602,6,23824.44,1229.76,1714470,3985.56,0,98.81,"토","N",NA,"winter"
"160",160,201602,7,19744.2,999.36,973389,3100.68,0,98.98,"일","N",NA,"winter"
"161",161,201602,8,19553.4,1020.96,963983,3094.92,0,98.93,"월","N",NA,"winter"
"162",162,201602,9,19941.84,1114.56,983133,2921.04,0,99.18,"화","N",NA,"winter"
"163",163,201602,10,20436.84,1025.28,1007536,3223.08,0,99.04,"수","N",NA,"winter"
"164",164,201602,11,26487,1512,2274884,4575.96,0,98.6,"목","N",NA,"winter"
"165",165,201602,12,27351.72,1569.6,2333711,4755.96,0,98.52,"금","N",NA,"winter"
"166",166,201602,13,23249.88,1268.64,1703206,3750.84,0,98.79,"토","N",NA,"winter"
"167",167,201602,14,23475.6,1261.44,1157347,3791.88,0,98.71,"일","N",NA,"winter"
"168",168,201602,15,30096.36,1683.36,2573363,5591.16,0,98.57,"월","N",NA,"winter"
"169",169,201602,16,28908.72,1509.12,2454325,5256.36,0,98.54,"화","N",NA,"winter"
"170",170,201602,17,27300.6,1465.92,2295546,4714.56,0,98.73,"수","N",NA,"winter"
"171",171,201602,18,26249.76,1391.04,2236789,4569.84,0,98.47,"목","N",NA,"winter"
"172",172,201602,19,25642.08,1452.96,2188711,4126.68,0,98.8,"금","N",NA,"winter"
"173",173,201602,20,22368.6,1264.32,1646846,3663.72,0,98.69,"토","N",NA,"winter"
"174",174,201602,21,22353.84,1206.72,1102044,3600.36,0,99,"일","N",NA,"winter"
"175",175,201602,22,27272.52,1484.64,2336145,4574.52,0,98.67,"월","N",NA,"winter"
"176",176,201602,23,27067.32,1460.16,2321580,4775.04,0,98.45,"화","N",NA,"winter"
"177",177,201602,24,27650.16,1524.96,2333337,4866.48,0,98.63,"수","N",NA,"winter"
"178",178,201602,25,28084.32,1530.72,2393180,5148,0,98.34,"목","N",NA,"winter"
"179",179,201602,26,27905.04,1520.64,2372456,5164.2,0,98.37,"금","N",NA,"winter"
"180",180,201602,27,25290.72,1337.76,1851348,4489.56,0,98.63,"토","N",NA,"winter"
"181",181,201602,28,25079.04,1438.56,1236397,4220.64,0,98.59,"일","N",NA,"winter"
"182",182,201602,29,32526.72,1880.64,2776628,6429.6,0,98.22,"월","N",NA,"winter"
"183",183,201603,1,26569.08,1353.6,1203579,4885.2,0,98.6,"화","N",NA,"spring"
"184",184,201603,2,29005.92,1602.72,1739114,5289.48,0,98.51,"수","N",NA,"spring"
"185",185,201603,3,27221.04,1480.32,1643408,4483.44,0,98.62,"목","N",NA,"spring"
"186",186,201603,4,25443.72,1447.2,1530802,4007.52,0,98.73,"금","N",NA,"spring"
"187",187,201603,5,21491.28,1193.76,1164513,3120.84,0,98.88,"토","N",NA,"spring"
"188",188,201603,6,20114.28,1183.68,911177,2973.96,0,98.89,"일","N",NA,"spring"
"189",189,201603,7,26619.84,1520.64,1615096,4364.64,0,98.65,"월","N",NA,"spring"
"190",190,201603,8,27621.36,1445.76,1669165,4903.2,0,98.52,"화","N",NA,"spring"
"191",191,201603,9,28283.04,1539.36,1706351,5046.12,0,98.52,"수","N",NA,"spring"
"192",192,201603,10,30123.36,1552.32,1812352,5677.2,0,98.48,"목","N",NA,"spring"
"193",193,201603,11,28993.32,1552.32,1749918,5390.28,0,98.41,"금","N",NA,"spring"
"194",194,201603,12,24326.64,1313.28,1315697,4323.24,0,98.53,"토","N",NA,"spring"
"195",195,201603,13,23240.16,1287.36,1052779,3916.8,0,98.61,"일","N",NA,"spring"
"196",196,201603,14,28738.8,1563.84,1737684,5161.32,0,98.5,"월","N",NA,"spring"
"197",197,201603,15,27442.08,1556.64,1652629,4801.32,0,98.56,"화","N",NA,"spring"
"198",198,201603,16,27004.32,1516.32,1627297,4560.48,0,98.63,"수","N",NA,"spring"
"199",199,201603,17,27590.04,1545.12,1674427,4876.2,0,98.47,"목","N",NA,"spring"
"200",200,201603,18,26218.44,1468.8,1584258,4737.96,0,98.37,"금","N",NA,"spring"
"201",201,201603,19,23094.72,1280.16,1245303,4102.56,0,98.52,"토","N",NA,"spring"
"202",202,201603,20,21655.44,1281.6,980991,3668.4,0,98.56,"일","N",NA,"spring"
"203",203,201603,21,26497.44,1516.32,1600360,4656.24,0,98.51,"월","N",NA,"spring"
"204",204,201603,22,26974.8,1415.52,1625545,5004.72,0,98.31,"화","N",NA,"spring"
"205",205,201603,23,26620.92,1491.84,1600724,4804.92,0,98.54,"수","N",NA,"spring"
"206",206,201603,24,26587.44,1478.88,1599071,5141.88,0,98.27,"목","N",NA,"spring"
"207",207,201603,25,26331.12,1488.96,1588454,5013,0,98.26,"금","N",NA,"spring"
"208",208,201603,26,22933.44,1270.08,1238101,4506.84,0,98.24,"토","N",NA,"spring"
"209",209,201603,27,21767.04,1294.56,986047,3895.2,0,98.43,"일","N",NA,"spring"
"210",210,201603,28,26664.48,1537.92,1602745,5027.04,0,98.33,"월","N",NA,"spring"
"211",211,201603,29,26555.4,1486.08,1604274,4878,0,98.36,"화","N",NA,"spring"
"212",212,201603,30,25842.6,1421.28,1552488,4576.68,0,98.5,"수","N",NA,"spring"
"213",213,201603,31,24283.8,1252.8,1457478,4152.24,0,98.6,"목","N",NA,"spring"
"214",214,201604,1,24008.76,1249.92,1444436,4057.92,0,98.71,"금","N",NA,"spring"
"215",215,201604,2,21438.72,1183.68,1161738,3742.56,0,98.47,"토","N",NA,"spring"
"216",216,201604,3,21336.84,1347.84,966559,3449.52,0,98.71,"일","N",NA,"spring"
"217",217,201604,4,25679.16,1342.08,1546487,4389.12,0,98.63,"월","N",NA,"spring"
"218",218,201604,5,25074.72,1391.04,1511410,4334.76,0,98.58,"화","N",NA,"spring"
"219",219,201604,6,25153.56,1389.6,1515545,4291.56,0,98.62,"수","N",NA,"spring"
"220",220,201604,7,24788.16,1271.52,1492795,4111.56,0,98.67,"목","N",NA,"spring"
"221",221,201604,8,24331.32,1275.84,1462413,4067.64,0,98.66,"금","N",NA,"spring"
"222",222,201604,9,22197.96,1232.64,1200631,3750.48,0,98.64,"토","N",NA,"spring"
"223",223,201604,10,21072.96,1271.52,954605,3628.44,0,98.63,"일","N",NA,"spring"
"224",224,201604,11,24705.36,1343.52,1479458,4130.64,0,98.8,"월","N",NA,"spring"
"225",225,201604,12,24474.96,1329.12,1471935,3859.2,0,98.78,"화","N",NA,"spring"
"226",226,201604,13,20821.32,1244.16,943206,3221.64,0,98.77,"수","N",NA,"spring"
"227",227,201604,14,24517.08,1271.52,1474751,3825.36,0,98.91,"목","N",NA,"spring"
"228",228,201604,15,24024.24,1257.12,1444918,3818.52,0,98.77,"금","N",NA,"spring"
"229",229,201604,16,20634.84,1111.68,1115607,3238.92,0,98.8,"토","N",NA,"spring"
